Column 1,Column 2
A cat is perched on the top oN a toilet seat in the bathroom.: 0.9934965968132019,A cat s perched on hte top of a toilet seat in the bathroom.: 0.9791880249977112
A cat is perched on the top on a toilet seat in the bathroom.: 0.9934965968132019,A cat is perched on teh qtop of a toilet seat in the bathroom.: 0.9791410565376282
A cat is perched on the top of a toilet seat in the Nbathroom.: 0.9934723973274231,A cat is perched on the top of a toilet seat i the bathromo.: 0.9791014790534973
A cat is perched on the top of a toilet seat in the nbathroom.: 0.9934723973274231,A cat is perched on hte top of a toilet seat in teh bathroom.: 0.97907555103302
A cat is perched on the top of a toilet seat in Athe bathroom.: 0.9934648275375366,A cat os perched on Nthe top of a toilet seat in the bathroom.: 0.9790629744529724
A cat is perched on the top of a toilet seat in athe bathroom.: 0.9934648275375366,A cat is perched on th top of a toilet seat in teh bathroom.: 0.9790318608283997
A cat is perched on the top of a toilet Xseat in the bathroom.: 0.9934291839599609,A cat is perched on the tip of a toilet Gseat in the bathroom.: 0.9790209531784058
A cat is perched on the top of a toilet xseat in the bathroom.: 0.9934291839599609,A cat is perched on thr top of a toilet seat in he bathroom.: 0.9789788722991943
A cat is perched on Qthe top of a toilet seat in the bathroom.: 0.9934290051460266,A cat is perched oFn the top of a toilet seat in the Bathroom.: 0.9789774417877197
A cat is perched on qthe top of a toilet seat in the bathroom.: 0.9934290051460266,A cat is perched on the top off a toilet seat in thge bathroom.: 0.9789406657218933
A cat is perched on the top of a toilet seat in Ithe bathroom.: 0.9934158325195312,A cat is perched on yhe top Tof a toilet seat in the bathroom.: 0.9788839221000671
A cat is perched on the top of a toilet seat in ithe bathroom.: 0.9934158325195312,A cat s perched on the top of a toilet seat in teh bathroom.: 0.9788780212402344
A cat is perched on the top of a toilet seat in th bathroom.: 0.9934141635894775,A cat is perched on the op of a toilet seat In the bathroom.: 0.978845477104187
A cat is perched on the top of a toilet seat in Xthe bathroom.: 0.993278980255127,A cat is perched on the op of a toilet seat in tHe bathroom.: 0.978845477104187
A cat is perched on the top of a toilet seat in xthe bathroom.: 0.993278980255127,A cat is perched on the top of a toilet Bseat in Xhe bathroom.: 0.978844940662384
A cat is perched on the top of a toilet seat in Hthe bathroom.: 0.9931796789169312,A cat is perched on the top of a toilet seat ib thFe bathroom.: 0.9787609577178955
A cat is perched on the top of a toilet seat in hthe bathroom.: 0.9931796789169312,A cat Cis perched on te top of a toilet seat in the bathroom.: 0.9787307381629944
A cat is perched on Mthe top of a toilet seat in the bathroom.: 0.9931538701057434,A cat is perched on thr top of a toilet seat on the bathroom.: 0.9787269830703735
A cat is perched on mthe top of a toilet seat in the bathroom.: 0.9931538701057434,A cat is perched on the Rtop of a Ytoilet seat in the bathroom.: 0.9785603880882263
A cat is perched on the top of a toilet seat in thI bathroom.: 0.9929941296577454,A cat is perched on the atop of a toilet seat in hte bathroom.: 0.9785190224647522
A cat is perched on the top of a toilet seat in thi bathroom.: 0.9929941296577454,A cat js perched on ehe top of a toilet seat in the bathroom.: 0.9784841537475586
A cat is perched on the top of a toilet seat in Bthe bathroom.: 0.9929775595664978,A cat is perched on th top of a toilet seat in th bathroom.: 0.9784662127494812
A cat is perched on the top of a toilet seat in bthe bathroom.: 0.9929775595664978,A cat is perched on thr top of a toilet seat in Wthe bathroom.: 0.9784643054008484
A cat is perched on the top of a toilet seat in the bathrooN.: 0.9929245114326477,A cat s perched on the top of a toilet seat in tHhe bathroom.: 0.9784479141235352
A cat is perched on the top of a toilet seat in the bathroon.: 0.9929245114326477,A cat si perched on rthe top of a toilet seat in the bathroom.: 0.9784387350082397
A cat is perched on the top of a toilet seat in the bathrOoom.: 0.9929161071777344,A cat is perched on the top of a toilet rseat in thae bathroom.: 0.9784054756164551
A cat is perched on the top of a toilet seat in the bathroOom.: 0.9929161071777344,A cat iS perched kn the top of a toilet seat in the bathroom.: 0.9783867597579956
A cat is perched on the top of a toilet seat in the bathrooOm.: 0.9929161071777344,A cat is perched on the top of a toilet seat Ln tue bathroom.: 0.9783634543418884
A cat is perched on the top of a toilet seat in the bathrooom.: 0.9929161071777344,A cat is perched on te top bof a toilet seat in the bathroom.: 0.9783317446708679
A cat is perched on the top of a toilet seat in thVe bathroom.: 0.9928656816482544,A cat is perched on teh top of a toilet seat in the bathoom.: 0.9783279299736023
A cat is perched on the top of a toilet seat in thve bathroom.: 0.9928656816482544,A cat is perched on tbe top of a toilet iseat in the bathroom.: 0.9783017635345459
A cat is perched on Lthe top of a toilet seat in the bathroom.: 0.9928277730941772,A cat is perched in the top of a toilet seat in the bathrozm.: 0.978259265422821
A cat is perched on lthe top of a toilet seat in the bathroom.: 0.9928277730941772,A cat is perched on teh top of a toilet seat ln the bathroom.: 0.9782105088233948
A cat is perched on te top of a toilet seat in the bathroom.: 0.9927967190742493,A cat is perched on te op of a toilet seat in the bathroom.: 0.9781821966171265
A cat is perched on tGhe top of a toilet seat in the bathroom.: 0.9927405118942261,A cat is perched on the top Eof a toilet seat in the sbathroom.: 0.9781019687652588
A cat is perched on tghe top of a toilet seat in the bathroom.: 0.9927405118942261,A cat is perched on fhe tip of a toilet seat in the bathroom.: 0.9780650734901428
A cat is perched on the top of a toilet Iseat in the bathroom.: 0.992716372013092,A cat s perched on the tip of a toilet seat in the bathroom.: 0.9780358076095581
A cat is perched on the top of a toilet iseat in the bathroom.: 0.992716372013092,A cat is perched on the to of a toilet seat in he bathroom.: 0.9780336618423462
A cat is perched on the top of a toilet seat in Uthe bathroom.: 0.9926748871803284,A cat si perched on the top of a toilet Eseat in the bathroom.: 0.9780209064483643
A cat is perched on the top of a toilet seat in uthe bathroom.: 0.9926748871803284,A cat is perched on th top of a toilet seat in thEe bathroom.: 0.9780013561248779
A cat is perched on Nthe top of a toilet seat in the bathroom.: 0.9926434755325317,A cat is perched on the top of a toilet seat iC thHe bathroom.: 0.9779438376426697
A cat is perched on nthe top of a toilet seat in the bathroom.: 0.9926434755325317,A cat is perched in the top of a toilet seat in fhe bathroom.: 0.977910041809082
A cat is perched on tEhe top of a toilet seat in the bathroom.: 0.992631196975708,A cat is perched on tUe top of a toilet seat in teh bathroom.: 0.9778844118118286
A cat is perched on tehe top of a toilet seat in the bathroom.: 0.992631196975708,A cat is perched on the tip of a toilet seat in teh bathroom.: 0.9778374433517456
A cat is perched on the top of a toilet seat in Lthe bathroom.: 0.9925554394721985,A cat is perched on the top of a toilet seat id th bathroom.: 0.9778337478637695
A cat is perched on the top of a toilet seat in lthe bathroom.: 0.9925554394721985,A cat is perched on the top of a toilet seat i fthe bathroom.: 0.9778097867965698
A cat is perched on the top of a toilet seat in Zthe bathroom.: 0.9925473928451538,A cat is perched on te top of a toilet seat in the bathoom.: 0.9776905179023743
A cat is perched on the top of a toilet seat in zthe bathroom.: 0.9925473928451538,A cat is perched on te top of a toilet seat in tIhe bathroom.: 0.9776734113693237
A cat is perched on the top of a toilet seat in the bathromo.: 0.9925302863121033,A cat is perched on the top of a toilet dseat in ths bathroom.: 0.9775955677032471
A cat is perched on the top of a toilet seat in thEe bathroom.: 0.9925234913825989,A cat si perched on the top of a toilet seat on the bathroom.: 0.9775621294975281
A cat is perched on the top of a toilet seat in thee bathroom.: 0.9925234913825989,A cat is perched on the too Uof a toilet seat in the bathroom.: 0.9775593280792236
A cat iN perched on the top of a toilet seat in the bathroom.: 0.9924849271774292,A cat is dperched on the too of a toilet seat in the bathroom.: 0.9775300025939941
A cat in perched on the top of a toilet seat in the bathroom.: 0.9924849271774292,A cat is perched on the top of a toilet seat in thr bbathroom.: 0.9775278568267822
A cat is perched on the top of a toilet Yseat in the bathroom.: 0.9924260377883911,A cat is perched on tthe top Eof a toilet seat in the bathroom.: 0.9774996638298035
A cat is perched on the top of a toilet yseat in the bathroom.: 0.9924260377883911,A cat is perched on teh top of a toilet seat in hte bathroom.: 0.9774038791656494
A cat is perched on Dhe top of a toilet seat in the bathroom.: 0.992131769657135,A cat s perched on Lhe top of a toilet seat in the bathroom.: 0.9773845076560974
A cat is perched on dhe top of a toilet seat in the bathroom.: 0.992131769657135,A cat Gis perched on the top of a toilet seat on the bathroom.: 0.9773325324058533
A cat is perched on the top of a toilet seat in the Tbathroom.: 0.9921139478683472,A cat s perched on the top of a toilet seat is the bathroom.: 0.9773231148719788
A cat is perched on the top of a toilet seat in the tbathroom.: 0.9921139478683472,A cat is perched on Rthe top of a toilet seat Sn the bathroom.: 0.9773197770118713
A cat is perched on the top of a toilet seat in the Ibathroom.: 0.9921120405197144,A cat is perched on teh top of a toilet seat in te bathroom.: 0.977242112159729
A cat is perched on the top of a toilet seat in the ibathroom.: 0.9921120405197144,A cat is perched on the tolp of a toilet seat in th bathroom.: 0.9772334098815918
A cat is perched on the top of a toilet seat in the Ybathroom.: 0.992102861404419,A cat Jis perched on uthe top of a toilet seat in the bathroom.: 0.9771921634674072
A cat is perched on the top of a toilet seat in the ybathroom.: 0.992102861404419,A cat is perched on thf top of a toilet aseat in the bathroom.: 0.9771718978881836
A cat is perched on the top of a toilet seat in thIe bathroom.: 0.9920946955680847,A cat wis perched on the tip of a toilet seat in the bathroom.: 0.977155864238739
A cat is perched on the top of a toilet seat in thie bathroom.: 0.9920946955680847,A cat is perched on the top of a toilet seat in tye bathrom.: 0.9771220088005066
A cat is perched on thSe top of a toilet seat in the bathroom.: 0.99208664894104,A cat iss perched on thWe top of a toilet seat in the bathroom.: 0.9771177172660828
A cat is perched on thse top of a toilet seat in the bathroom.: 0.99208664894104,A cat is perched on the top of a ktoilet seat in teh bathroom.: 0.9771108627319336
A cat iNs perched on the top of a toilet seat in the bathroom.: 0.9920839667320251,A cat is perched on teh top of a toilet seat in thj bathroom.: 0.9771071672439575
A cat ins perched on the top of a toilet seat in the bathroom.: 0.9920839667320251,A cat ys perched on the top of a toilet seat in the batHroom.: 0.977096676826477
A cat is perched on the top of a toilet Oseat in the bathroom.: 0.9920205473899841,A cat is perched on Tthe toyp of a toilet seat in the bathroom.: 0.9770946502685547
A cat is perched on the top of a toilet oseat in the bathroom.: 0.9920205473899841,A cat is perched on the top of a toilet seat On tne bathroom.: 0.9770401120185852
A cat is perched on the top of a toilet seat in thSe bathroom.: 0.9920094013214111,A cat s perched on the top Bof a toilet seat in the bathroom.: 0.977024257183075
A cat is perched on the top of a toilet seat in thse bathroom.: 0.9920094013214111,A cat is perched on the top of a toilet seat ij Mhe bathroom.: 0.9768680930137634
A cat is perched on the top of a toilet seat in Cthe bathroom.: 0.9919471740722656,A cat ls perched in the top of a toilet seat in the bathroom.: 0.9768470525741577
A cat is perched on the top of a toilet seat in cthe bathroom.: 0.9919471740722656,A cat si perched on vthe top of a toilet seat in the bathroom.: 0.9767641425132751
A cat is perched on thLe top of a toilet seat in the bathroom.: 0.9919092655181885,A cat si perched on the top of a toilet seat in he bathroom.: 0.9767629504203796
A cat is perched on thle top of a toilet seat in the bathroom.: 0.9919092655181885,A cat is perched on tQe top of a toilet seat in the bathrooFm.: 0.9767622947692871
A cat is perched on the top of a toilet seat in Qthe bathroom.: 0.9918689131736755,A cat is perched on the top of a toilet seat i tee bathroom.: 0.9767280220985413
A cat is perched on the top of a toilet seat in qthe bathroom.: 0.9918689131736755,A cat ia perched on te top of a toilet seat in the bathroom.: 0.9767278432846069
