Column 1,Column 2
A slice of pizza sitting on a plate next to tHhe rest of the pizza.: 0.9897093772888184,A slice of oizza sittijg of a plate next to the rest of the pizza.: 0.9509012699127197
A slice of pizza sitting on a plate next to thHe rest of the pizza.: 0.9897093772888184,A slice fo pizza sitting no a plate next to the rest oN the pizza.: 0.9509005546569824
A slice of pizza sitting on a plate next to thhe rest of the pizza.: 0.9897093772888184,A slice of pizza sitting on a plate enxt sto the rest of th pizza.: 0.9509000182151794
A slice of pizza Vsitting on a plate next to the rest of the pizza.: 0.989687442779541,A slce f pizza sittnig on a plate next to the rest of the pizza.: 0.9508923292160034
A slice of pizza vsitting on a plate next to the rest of the pizza.: 0.989687442779541,A dlice of pizza Citting on a plate next to hte rest of the pizza.: 0.9508607983589172
A slice of pizza Ssitting on a plate next to the rest of the pizza.: 0.9896637201309204,A slice of pizza sitting in a plate enxt to thm rest of the pizza.: 0.9508600831031799
A slice of pizza sSitting on a plate next to the rest of the pizza.: 0.9896637201309204,A slice o pizza sitting on a plate Yext t the rest of the pizza.: 0.9508478045463562
A slice of pizza ssitting on a plate next to the rest of the pizza.: 0.9896637201309204,A slice fo pizza sitting on a plate next to the est of tBe pizza.: 0.9508285522460938
A slice of pizza sFitting on a plate next to the rest of the pizza.: 0.9896411895751953,A sliSce of pizza siting on a plate next to the resp of the pizza.: 0.9507221579551697
A slice of pizza sfitting on a plate next to the rest of the pizza.: 0.9896411895751953,A dlice of pizza sitting on a plate next to the rest o he pizza.: 0.9507030248641968
A slice of pizza Zitting on a plate next to the rest of the pizza.: 0.9896072745323181,A slice of pizza sitting on a plate enxt ti the rest of Phe pizza.: 0.9506763815879822
A slice of pizza zitting on a plate next to the rest of the pizza.: 0.9896072745323181,A slicf of pizza siting on a plate nrxt to the rest of the pizza.: 0.9506320953369141
A slice of pizza sitting An a plate next to the rest of the pizza.: 0.9894229173660278,A slice of pizza sitting on a plate xext to the rest fo th pizza.: 0.9505496025085449
A slice of pizza sitting an a plate next to the rest of the pizza.: 0.9894229173660278,A slice of pizza nsitting on a plate next to the resUt oV the pizza.: 0.9505479335784912
A slice of pizza sittVng on a plate next to the rest of the pizza.: 0.989410400390625,A slice oOf pizza sitting on a plate netx to the rest of th pizza.: 0.950539231300354
A slice of pizza sittvng on a plate next to the rest of the pizza.: 0.989410400390625,A sliec of pizza sitting on a plate next to Sthe rest of he pizza.: 0.9505355954170227
A slice of pizza sitting on a plate next to he rest of the pizza.: 0.9893696904182434,A slice ot pizza sitting in a plate next to teh rest of the pizza.: 0.9505352973937988
A slice of pizza sittUing on a plate next to the rest of the pizza.: 0.9892993569374084,A slice og pizza sittind on a plate next to the rest of Ithe pizza.: 0.9505319595336914
A slice of pizza sittuing on a plate next to the rest of the pizza.: 0.9892993569374084,A slice fo pizza sitting on a plate next to tHhe rest f the pizza.: 0.9505265355110168
A slice of pizza sitting on a plate next to the rest Xof the pizza.: 0.9892684817314148,A slice oD pizza sitting on a plate nMxt o the rest of the pizza.: 0.9504654407501221
A slice of pizza sitting on a plate next to the rest xof the pizza.: 0.9892684817314148,A slice fo pizza szitting on a plate next to the rest o the pizza.: 0.9504520893096924
A slice of pizza sititng on a plate next to the rest of the pizza.: 0.9891774654388428,A slice of pizza sittng on a plate next to yhe rest of th pizza.: 0.9503161907196045
A slice of pizza sittiTng on a plate next to the rest of the pizza.: 0.9890369772911072,A slice of pizza sitting on a plate next to th est of thr pizza.: 0.9502794742584229
A slice of pizza sittitng on a plate next to the rest of the pizza.: 0.9890369772911072,A slice if pizza sitting on a plate nwxt to the rest fo the pizza.: 0.950242280960083
A slice of pizza sitting on a plate next to the rest of the pizzT.: 0.9890081882476807,A slicw ov pizza sitting on a plate next t the rest of the pizza.: 0.9502410888671875
A slice of pizza sitting on a plate next to the rest of the pizzt.: 0.9890081882476807,A slice f pizza sitting on a plavte next tR the rest of the pizza.: 0.9502337574958801
A slice of pizza Jitting on a plate next to the rest of the pizza.: 0.9890038967132568,A slice of pizza sitting on a plate nmext ti rhe rest of the pizza.: 0.9501792192459106
A slice of pizza jitting on a plate next to the rest of the pizza.: 0.9890038967132568,A slkce fo pizza sitting on a plate Next to the rest of the pizza.: 0.9500898122787476
A slice of pizza Eitting on a plate next to the rest of the pizza.: 0.9889763593673706,A slice f pizza sihting o a plate next to the rest of the pizza.: 0.9500846862792969
A slice of pizza eitting on a plate next to the rest of the pizza.: 0.9889763593673706,A slice of pizza sittijg on a plate next to thr resmt of the pizza.: 0.9500837326049805
A slice of pizza sitting on a plate Dext to the rest of the pizza.: 0.9889473915100098,A slice uof pizza sitting on a plate ext to the rest o the pizza.: 0.9499868154525757
A slice of pizza sitting on a plate dext to the rest of the pizza.: 0.9889473915100098,A slice fo pizza sitting on a plate next to the rest yof yhe pizza.: 0.9499849677085876
A slice of pizza Asitting on a plate next to the rest of the pizza.: 0.9889383316040039,A slice od pizza sittidg no a plate next to the rest of the pizza.: 0.9498695135116577
A slice of pizza asitting on a plate next to the rest of the pizza.: 0.9889383316040039,A slicw f pizza sttting on a plate next to the rest of the pizza.: 0.9498099088668823
A slice of pizza sitting on a plate next to the rest of thQe pizza.: 0.988903820514679,A soice of pizza sitting on a plate next to tue rest of teh pizza.: 0.949786901473999
A slice of pizza sitting on a plate next to the rest of thqe pizza.: 0.988903820514679,A slicUe of pizza sitting on a plate next to the rest o ythe pizza.: 0.9497701525688171
A slice of pizza sitting on a plate next tH the rest of the pizza.: 0.9887691736221313,A slice f pizza sitting on a plate next to the rest op the piza.: 0.9496814012527466
A slice of pizza sitting on a plate next th the rest of the pizza.: 0.9887691736221313,A slice of pizza sitting on a plate gext ho zthe rest of the pizza.: 0.9496411681175232
A slice of pizza sXitting on a plate next to the rest of the pizza.: 0.9887499809265137,A Dlice of pizza sitting on a plate neLxt to th rest of the pizza.: 0.9496160745620728
A slice of pizza sxitting on a plate next to the rest of the pizza.: 0.9887499809265137,A slicd of pizza sitting on a plate next to Rhe rest fo the pizza.: 0.9495931267738342
A slice of pizza sitting on a plate Onext to the rest of the pizza.: 0.9887098073959351,A slice of pizza sicting on a plate next to he resf of the pizza.: 0.9495497941970825
A slice of pizza sitting on a plate onext to the rest of the pizza.: 0.9887098073959351,A slice f Upizza sitting on a plate next to the rest of te pizza.: 0.9494557976722717
A slice of pizza sAitting on a plate next to the rest of the pizza.: 0.9887036681175232,A slice f pizza sitJting n a plate next to the rest of the pizza.: 0.94942307472229
A slice of pizza saitting on a plate next to the rest of the pizza.: 0.9887036681175232,A slice of pizza sitting on a plate next Co sthe rest of jthe pizza.: 0.9493687152862549
A slice of pizza sitting on a plate next to the rest Fof the pizza.: 0.9886707663536072,A slcie of pizza sitting on a plate next to thr rest owf the pizza.: 0.9493643641471863
A slice of pizza sitting on a plate next to the rest fof the pizza.: 0.9886707663536072,A slice of pizza sitting on a plate nexRt to the rest f thm pizza.: 0.9492751359939575
A slice of pizza Tsitting on a plate next to the rest of the pizza.: 0.9886070489883423,A slice o pizza stiting on a plate next to the rest of tshe pizza.: 0.9492427110671997
A slice of pizza tsitting on a plate next to the rest of the pizza.: 0.9886070489883423,A slie of pizza sitting on a plate next to the est f the pizza.: 0.9492272138595581
A slice o pizza sitting on a plate next to the rest of the pizza.: 0.9885607957839966,A slidce of pizza sitting on a plate next to the rest or tmhe pizza.: 0.9491879343986511
A slice of pizza sitting on a plate next to Pthe rest of the pizza.: 0.9885417819023132,A slice of pizza sitting on a plate next to the rest oN thr izza.: 0.9491050839424133
A slice of pizza sitting on a plate next to pthe rest of the pizza.: 0.9885417819023132,A slice of pizza sitting in a plate nexwt ot the rest of the pizza.: 0.9491012692451477
A slice of pizza sitting on a plate next to the rest of te pizza.: 0.9884483814239502,A slice kf pizza sititng on a plate next to the rest of he pizza.: 0.9490957856178284
A slice of pizza sitDting on a plate next to the rest of the pizza.: 0.9884243011474609,A llice f pizza itting on a plate next to the rest of the pizza.: 0.9490949511528015
A slice of pizza sitdting on a plate next to the rest of the pizza.: 0.9884243011474609,A sliWce of pizza zitting no a plate next to the rest of the pizza.: 0.9490908980369568
A slice of pizza sBtting on a plate next to the rest of the pizza.: 0.988364577293396,A slice of pizza sitting on a plate next to the rest om ths hpizza.: 0.9490789771080017
A slice of pizza sbtting on a plate next to the rest of the pizza.: 0.988364577293396,A slice of pizza sitting on a plate next to the resg o yhe pizza.: 0.9490779042243958
A slice of pizza sitting En a plate next to the rest of the pizza.: 0.9883338212966919,A slice of pizza sitting on a plate next ti teh est of the pizza.: 0.9490328431129456
A slice of pizza sitting en a plate next to the rest of the pizza.: 0.9883338212966919,A slkce f pizza sitting on a plate next to yhe rest of the pizza.: 0.9490061402320862
A slice of pizza Oitting on a plate next to the rest of the pizza.: 0.9882879257202148,A slice of pizza sitting on a plate nxt to thd srest of the pizza.: 0.9490002989768982
A slice of pizza oitting on a plate next to the rest of the pizza.: 0.9882879257202148,A slice og pizza sitting on a plate next to tHe rest of tbe pizza.: 0.9489492177963257
A slice of pizza sittng on a plate next to the rest of the pizza.: 0.9882866740226746,A sliec of pizza sitting on a plate next t the rest of th pizza.: 0.9489464163780212
A slice of pizza sFtting on a plate next to the rest of the pizza.: 0.9882586598396301,A slice f pizza sitting oR a plate next to the rest of th pizza.: 0.9489408135414124
A slice of pizza sftting on a plate next to the rest of the pizza.: 0.9882586598396301,A slice fo pizza sitting on a plate next to thd res of the pizza.: 0.9489224553108215
A slice of pizza Xitting on a plate next to the rest of the pizza.: 0.9882205128669739,A slgice of pizza sitting on a plate enxt ot the rest of the pizza.: 0.9489121437072754
A slice of pizza xitting on a plate next to the rest of the pizza.: 0.9882205128669739,A slice f pizza sitting on a plate next o teh rest of the pizza.: 0.9488827586174011
A slice of pizza sitting on a plate neGxt to the rest of the pizza.: 0.9881404042243958,A slice of pizza sittiDg on a plate next to te urest of the pizza.: 0.9488632082939148
A slice of pizza sitting on a plate negxt to the rest of the pizza.: 0.9881404042243958,A slice fo pizza sitting on a plate neAxt ot the rest of the pizza.: 0.948850154876709
A slice of pizza sDtting on a plate next to the rest of the pizza.: 0.9881125092506409,A slicr of pizza sitting on a plate next to the rTest of teh pizza.: 0.9487994313240051
A slice of pizza sdtting on a plate next to the rest of the pizza.: 0.9881125092506409,A slice Uof pizza itting on a plate next to the rst of the pizza.: 0.9486925601959229
A slice of pizza sitting on a plate next to the rest If the pizza.: 0.9880346655845642,A slice f pizza sitting on a plate next to the rest of te pizzr.: 0.9486519694328308
A slice of pizza sitting on a plate next to the rest if the pizza.: 0.9880346655845642,A slice f pizza sitting on a plate nexx to th rest of the pizza.: 0.9486339092254639
A slice of pizza Vitting on a plate next to the rest of the pizza.: 0.9880197644233704,A slice of pizza sitting on a plate nexr Wo the rest of te pizza.: 0.9486293792724609
A slice of pizza vitting on a plate next to the rest of the pizza.: 0.9880197644233704,A slice o pizza sitting on a plate ext to he rest of the pizza.: 0.94857257604599
A slice of pizza sitting on a plate next to the rest of thH pizza.: 0.9880029559135437,A slice of pizza sitting on a plate next t the rest f teh pizza.: 0.9485673904418945
A slice of pizza sitting on a plate next to the rest of thh pizza.: 0.9880029559135437,A slice oG pizza Rsitting on a plate next to the rest of fhe pizza.: 0.9485568404197693
