Column 1,Column 2,Column 3,Column 4
A solitary boat gliding on a moonlit lake Fsurrounded by serene mountains.: 0.9978259205818176,A solitry boat gliing on a moonlit lake surrounded by serene mountains.: 0.9817795753479004,A solitary boat gluding on a moonlit lak surrounded by serene meountains.: 0.9616407752037048,A Vsolitary boat gliding in a moonlit lake surrounfed by serenw mountains.: 0.9371522068977356
A solitary boat gliding on a moonlit lake fsurrounded by serene mountains.: 0.9978259205818176,A solitary boat gldiing on a moonlit lake surrounded by serene xmountains.: 0.9817523956298828,A solitary boat agliding on a moonlit lake surrgunded bIy serene mountains.: 0.9616037607192993,A solitay boat gliding om a moonlit lke surrouned by serene mountains.: 0.9368915557861328
A solitary boat gliding on a moonlit lake Gsurrounded by serene mountains.: 0.9977560639381409,A solitary boat glilding on a moonlit lake surounded by serene mountains.: 0.9817195534706116,A solitary boat glidng Pon a moonlit lake surrounded by serene moutains.: 0.961480438709259,A solitary boat Hgliding on a moonlit lake surrounded vy esrene mounRtains.: 0.9366860389709473
A solitary boat gliding on a moonlit lake gsurrounded by serene mountains.: 0.9977560639381409,A solitary boat gliYding on a moonlit lake surrouned by serene mountains.: 0.9816823601722717,A solitary boat gliding on a oonlit lake surrounde Cy serene mountains.: 0.9614570736885071,A solitary boat glidmng on a moonlit lake surrounded y seree mouhtains.: 0.9365747570991516
A solitary boat gliding on a moonlit lake Vsurrounded by serene mountains.: 0.99759441614151,A solitary boat gliding on a moonlit lake surrounded zy serene Mountains.: 0.9814964532852173,A solitary boat gliding hn a moonlit lake surroundeh by sErene mountains.: 0.9614551067352295,A solitary Boat giding on a moonlit lake surroundRed yb serene mountains.: 0.9365310072898865
A solitary boat gliding on a moonlit lake vsurrounded by serene mountains.: 0.99759441614151,A solitary boat gliding in a moonlit lake surrpunded by serene mountains.: 0.9814739227294922,A solitary boat rgliding on a moonlit lake surroundde gy serene mountains.: 0.9614188075065613,A solitarVy boat liding on a moonlit lake surrwounded by seree mountains.: 0.9361622929573059
A solitary boat Sgliding on a moonlit lake surrounded by serene mountains.: 0.9974321722984314,A solitary boat giding on a moonlit lake surrunded by serene mountains.: 0.9814637303352356,A solitary boat giding on a moonlit lake surroundeK gy serene mountains.: 0.9614013433456421,A solitary boat gliding Wn a oonlit alke surrounded by serene moubtains.: 0.9360336065292358
A solitary boat sgliding on a moonlit lake surrounded by serene mountains.: 0.9974321722984314,A solitary boat glidign on a moonlit lake Nsurrounded by serene mountains.: 0.9814450144767761,A solitary boat gliding in a moonlit lake surrounded vy Yserene mountains.: 0.9613526463508606,A solitry boat gliding on a oonlit ake surrounded by serene ountains.: 0.9358953237533569
A solitary boat gliding on a moonlit Hlake surrounded by serene mountains.: 0.9973369240760803,A solitary boat gliaing on a moonlit lake surrounded by serene moutains.: 0.981395959854126,A solitary boat gkiding on a moonlit lake surroundee zy serene mountains.: 0.961347222328186,A solitary boat glidig oNn a moonliT lake surrounded bj serene mountains.: 0.9357423186302185
A solitary boat gliding on a moonlit hlake surrounded by serene mountains.: 0.9973369240760803,A solitary boat glidinN on a moonlit lake surroundee by serene mountains.: 0.9813507199287415,A solitary boat glidin on a moonlit lake surrounded by seree nountains.: 0.9611272811889648,A solitary boat gliuding n a moonlit lake surarounded by serehe mountains.: 0.9354298114776611
A solitary boat gliding on a moonlit lake Hsurrounded by serene mountains.: 0.9971373677253723,A solitary boat gliUing on a moonlit lake surrounded by serene mountainq.: 0.9811850190162659,A solitarf boat lgiding on a moonlit lake surrunded by serene mountains.: 0.9610849618911743,A solitaJy boat glmiding on a moonlit lake surronuded by dserene mountains.: 0.935368001461029
A solitary boat gliding on a moonlit lake hsurrounded by serene mountains.: 0.9971373677253723,A solitary boat lgiding on a moonlit lake surrlunded by serene mountains.: 0.9811428189277649,A solitary boat gliding oxn a moonlit tlake surrounded by serene mountais.: 0.9607553482055664,A solitary boat gliding on a moonlit vlake surrounded bu sereoe ountains.: 0.9353076815605164
A solitary boat gliding on a moonlit lake Xsurrounded by serene mountains.: 0.9971249103546143,A solitary boat glidind on a moonLlit lake surrounded by serene mountains.: 0.9811340570449829,A solitary boat glidinr Oon a moonlit lake surrounded by serene mountainS.: 0.9607130289077759,A solitacy boat gliding in a moonlit lake surrounded bay serenme mountains.: 0.9351261854171753
A solitary boat gliding on a moonlit lake xsurrounded by serene mountains.: 0.9971249103546143,A solitary boat gliding on a Xmoonlit lake surrounded by serene mountain.: 0.9810855388641357,A solitary boat goiding on a moonlit lake urrounded Py serene mountains.: 0.960612952709198,A solitary Boat gliding on a moonlt Klake surrounded by serene mountians.: 0.9347702860832214
A solitary boat Ogliding on a moonlit lake surrounded by serene mountains.: 0.9969963431358337,A solitary boat gliidng on a moonlit lake surounded by serene mountains.: 0.9810552000999451,A solitary boat gliding kn a oonlit lake surrounded by Wserene mountains.: 0.9605676531791687,A solitary boat glAiding on a moonlit lakw surrounded y pserene mountains.: 0.9346145987510681
A solitary boat ogliding on a moonlit lake surrounded by serene mountains.: 0.9969963431358337,A solitary boat gldiing on a moonlit lake surrTunded by serene mountains.: 0.9810475707054138,A solitary boat glidng on a moonlit lake surrnounded by oserene mountains.: 0.9605544805526733,A solitary boat gllding on a moonlit lake sukrounded yb seene mountains.: 0.934424638748169
A solitary boat gliding on a moonlit lake Zsurrounded by serene mountains.: 0.9969217777252197,A solitary boat gliding on a moonlit lak Gsurrounded by serene mountains.: 0.9809901118278503,A solitary boat gliding on a moonlit lake sOurrounded Hby Dserene mountains.: 0.9603894352912903,A solitary boat glidOng on a moonlit lake surrounde by sdrene moutains.: 0.9343903660774231
A solitary boat gliding on a moonlit lake zsurrounded by serene mountains.: 0.9969217777252197,A solitary boat gldiing on a moonlit lake surUounded by serene mountains.: 0.9809713363647461,A solitary boat gliding ox a moonlit lake surrouned by serene mountians.: 0.960351824760437,A solitary boat glidiMg in a moonlit lake surrounded Fy serdne mountains.: 0.9343886375427246
A solitary boat gliding on a moonlit lake surrounded by serene Tmountains.: 0.9968034625053406,A solitary boat gliding in a moonlit lake srurounded by serene mountains.: 0.9809222221374512,A solitary boat gliding omn a moonlit lak surroundee by serene mountains.: 0.9602951407432556,A solitary boat gldiing An a moonlit lake surrounded bu seeene mountains.: 0.9342793226242065
A solitary boat gliding on a moonlit lake surrounded by serene tmountains.: 0.9968034625053406,A solitary boat glising on a moonlit lake surrounded by serene ountains.: 0.9808927774429321,A solitary boat glidincg on a oonlit lake surrounded by serene ountains.: 0.9601114392280579,A solitry boat glifing on a moonlit ake surrounded by serene mluntains.: 0.934184193611145
A solitary boat gliVding on a moonlit lake surrounded by serene mountains.: 0.9966248869895935,A solitary boat gliidng on a moonlit Mlake surrounded by serene mountains.: 0.9808522462844849,A solitary boat glieing on a meoonlit lake sufrounded by serene mountains.: 0.9600843191146851,A solitary Xboat gliding in a moonlit tlake surrounded by serene muontains.: 0.9341326355934143
A solitary boat glivding on a moonlit lake surrounded by serene mountains.: 0.9966248869895935,A solitary boat glAiding om a moonlit lake surrounded by serene mountains.: 0.9808521270751953,A solitry boat gldiing on a moonlit lake surrdunded by serene mountains.: 0.960078775882721,A solitary boat gliding on a moonlict lake surrouned by sVrene Jountains.: 0.9341317415237427
A solitary boat Rgliding on a moonlit lake surrounded by serene mountains.: 0.9966034293174744,A solitary boat glidng on a moonlit lake surounded by serene mountains.: 0.980801522731781,A solitary boat gkiding on a moonlit lak srrounded by serene mountains.: 0.9600450396537781,A solitary boat gliding on a moonlit lake burrounded bWy seree mWountains.: 0.9339327216148376
A solitary boat rgliding on a moonlit lake surrounded by serene mountains.: 0.9966034293174744,A solitary boat liding on a moonlit lake surounded by serene mountains.: 0.9806737899780273,A solitary boat gliding on a moonlit lake surKounded by serenke montains.: 0.9599862098693848,A solitafy boat gliidng on a moonlit lake surronded by serene moutains.: 0.9338384866714478
A solitary boat Fgliding on a moonlit lake surrounded by serene mountains.: 0.9965820908546448,A solitary boat glidin on a moonlit lake surroundeS by serene mountains.: 0.9806446433067322,A solitary boat glwiding o a moonlit lake surrounded by serene mountainJs.: 0.9598238468170166,A solitary boat gliidng o a moonlit lake surrouned bj serene mountains.: 0.9337587952613831
A solitary boat fgliding on a moonlit lake surrounded by serene mountains.: 0.9965820908546448,A solitary boat glidming on a moonlit lake suTrrounded by serene mountains.: 0.9806079864501953,A solitarh boat lgiding on a moonlit lake surrounded y serene mountains.: 0.9597691297531128,A solitary boat glidKng opn a moonlit lake surrounded bi seren mountains.: 0.9335560202598572
A solitary boat Wgliding on a moonlit lake surrounded by serene mountains.: 0.9964259266853333,A solitary boat glGiding on a moonlit lake surrounded by serene Umountains.: 0.980607807636261,A solitary boat gliidng on a moonlit dlake surrounded by serene moutains.: 0.9597663879394531,A solitary boat gliding o a oonlit lake surrouded by serenPe mountains.: 0.9335370659828186
A solitary boat wgliding on a moonlit lake surrounded by serene mountains.: 0.9964259266853333,A solitary boat glding on a moonlit lake surrouned by serene mountains.: 0.9805814027786255,A solitary boat glBiding oH a moonlit lake surrounded bY serene mountains.: 0.959591805934906,A solitary boat gliding on a oonlit lake surrounred y esrene mountains.: 0.9334532618522644
A solitary boat Egliding on a moonlit lake surrounded by serene mountains.: 0.9963845610618591,A solitary boat gXiding on a moonlit lake surrounxed by serene mountains.: 0.9805082678794861,A solitary boat glifing oin a moonlit lak surrounded by serene mountains.: 0.9591705203056335,A solitary boat lgiding on a moonlit ake surrounded bi seFene mountains.: 0.9333979487419128
A solitary boat egliding on a moonlit lake surrounded by serene mountains.: 0.9963845610618591,A solitary boat glriding on a moonlit lake surrtunded by serene mountains.: 0.9804627299308777,A solitay boat gliding oN a moonlit lake surrodunded by serene mountains.: 0.9590652585029602,A solitary boat gliidng on a moonlit lake durrounded fby seren mountains.: 0.9332562685012817
A solitary boat Vgliding on a moonlit lake surrounded by serene mountains.: 0.9962482452392578,A solitary boat gWiding on a moonlit lake sufrounded by serene mountains.: 0.9804474115371704,A solitary boat glidying on a moonlit lake surroxunded by setene mountains.: 0.9590097665786743,A solitary boat gJiding on a moonlit lake surrmunded bg serene mountainns.: 0.933249294757843
A solitary boat vgliding on a moonlit lake surrounded by serene mountains.: 0.9962482452392578,A solitary boat Ugliding on a moonlit lake surOrounded by serene mountains.: 0.9804375767707825,A solitary boat glidign on a moonlit lake surrounde by serene moumtains.: 0.9588043093681335,A solitary boaT gliding on a moonlit lake surrouded qy sereTe mountains.: 0.933115541934967
A solitary boat Pgliding on a moonlit lake surrounded by serene mountains.: 0.9962393045425415,A solitary boat giding on a moonlit lake surrounded by serene moutains.: 0.9803951978683472,A solitary boat gliding in a moonlit lake surrounded by serenne mountainws.: 0.9586886167526245,A solitary boat ogliding on a moonlit lake surrounded bRy seren mJountains.: 0.933082103729248
A solitary boat pgliding on a moonlit lake surrounded by serene mountains.: 0.9962393045425415,A solitary boat glicing on a moonlit lake surfounded by serene mountains.: 0.9803516864776611,A solitary boat gliding on a moonUlit lake surrouned b serene mountains.: 0.9585421085357666,A solitary boat glidinw on a moonlit lake surerounded vy serene aountains.: 0.9330217242240906
