Column 1,Column 2,Column 3,Column 4
A vintage bookstore with dusty shelves and a creaming wooden floor.: 0.9983556866645813,A vintage bookstore with dusty shelves aFnd a creaXing wooden floor.: 0.9844990372657776,A vintage bookstore wigh ddusty shelves and a creakinFg wooden floor.: 0.965824544429779,A vintage bookstore iwth dcusty shelges aWnd a creaking wooden floor.: 0.9469910264015198
A vintage bookstore with dusty shelves and a creaking Xwooden floor.: 0.9983455538749695,A vintage bookstore with udsty shelves and a craeking wooden floor.: 0.9844796061515808,A zvintage bookstore with dusty shelves an a ceraking wooden floor.: 0.9657619595527649,A vintagpe bookstore with dusety shelves ad a creaRking wooden floor.: 0.9469100832939148
A vintage bookstore with dusty shelves and a creaking xwooden floor.: 0.9983455538749695,A vintage bookstore with dusty shelves aWnd a creakiYg wooden floor.: 0.9844616651535034,A vintage bookstore with dsuty shelve nad a creaking wooden floor.: 0.9657390713691711,A evintage bookstore wsith djsty shelves and a creaing wooden floor.: 0.9466482996940613
A vintage bookstore with dusty shelves and a crAaking wooden floor.: 0.9982470870018005,A vintage bookstore with dusty shelves and a Ireaking wooden sfloor.: 0.9844022989273071,A vintags bookstore with dusty shelves nad a cGreaking wooden floor.: 0.9656797051429749,A vintagde bookstore With dusty shelves nd a creaking wooNden floor.: 0.9463642239570618
A vintage bookstore with dusty shelves and a craaking wooden floor.: 0.9982470870018005,A vintage bookstore with dustt shelves and a creaming wooden floor.: 0.9842843413352966,A vintage bookstore wit dusry shelves and a crwaking wooden floor.: 0.9656760096549988,A vintage bookstore ith dusyt shelves adn a creakinD wooden floor.: 0.9462855458259583
A vintage bookstore with dusty shelves and a creaking Iwooden floor.: 0.9980732202529907,A vintage bookstore with dhsty shelves and a creaking lwooden floor.: 0.9842365384101868,A vintage bookstore wiht dusSy shelves adn a creaking wooden floor.: 0.9655787944793701,A vintage bookstore lith duDsty shelves oand a creakiWng wooden floor.: 0.9462113380432129
A vintage bookstore with dusty shelves and a creaking iwooden floor.: 0.9980732202529907,A vintage bookstore with Qdusty shelves and a reaking wooden floor.: 0.9842363595962524,A vintage bookstore wigh dkusty shelves nad a creaking wooden floor.: 0.9655232429504395,A vintage bookstore wuith fusty shelvs nd a creaking wooden floor.: 0.9461941719055176
A vintage bookstore with dusty shelves and a Dcreaking wooden floor.: 0.9980559349060059,A vintage bookstore with dusty oshelves and a creaOking wooden floor.: 0.9842213988304138,A vintage bookstore witj dustsy shelves adn a creaking wooden floor.: 0.9654850363731384,A vintage bookstore iwth dusxy shelves an a hcreaking wooden floor.: 0.9461770057678223
A vintage bookstore with dusty shelves and a dcreaking wooden floor.: 0.9980559349060059,A vintage bookstore wth dusty shelves and a ceaking wooden floor.: 0.9841991066932678,A vintage bookstore with Qusty shelves anAd a areaking wooden floor.: 0.9653579592704773,A vintage bookstore Fith wusty shelves nd a ceraking wooden floor.: 0.9460241794586182
A vintage bookstore with dusty shelves and a creaPing wooden floor.: 0.9980277419090271,A vintage bookstore with dusty shelSes adn a creaking wooden floor.: 0.9841907024383545,A vintage bookstore wigh dusty shelves nad a creakkng wooden floor.: 0.9653487801551819,A vintage bookstore with dusUy sheives abnd a ceraking wooden floor.: 0.945953905582428
A vintage bookstore with dusty shelves and a creaping wooden floor.: 0.9980277419090271,A vintage bookstore with dusty shelves and a creaikng woodn floor.: 0.9841349720954895,A vintage bookstore with dusty shelves aTnd a creakin wooen floor.: 0.9651728272438049,A vintage bookstore woth dusy Shelves and a cNeaking wooden floor.: 0.94594806432724
A vintage bookstore with dusty shelves and a Screaking wooden floor.: 0.9979932904243469,A vintage bookstore with dusty shelves and a crqeaking woodne floor.: 0.9841272234916687,A vintage bookstore wit dusQy shelves and a creakxng wooden floor.: 0.9651430249214172,A vintags bookstore wtih dusty shelves adn a creakinl wooden floor.: 0.9459167122840881
A vintage bookstore with dusty shelves and a screaking wooden floor.: 0.9979932904243469,A vintage bookstore wit dusty shelves and a ecreaking wooden floor.: 0.9841177463531494,A vintage bookstore wit usty shelves and a creakinxg wooden floor.: 0.9650388360023499,A vintage bookstore woth sdusty shelves adn a creakinZg wooden floor.: 0.945761501789093
A vintage bookstore with dusty shelves and a Preaking wooden floor.: 0.9979560375213623,A vintage bookstore with dusty shelve and a crezaking wooden floor.: 0.9840604066848755,A vintage bookstore wiht dusty shelves adn a cgeaking wooden floor.: 0.9649845361709595,A tvintage bookstore with duzty shelves amd a cXreaking wooden floor.: 0.945607602596283
A vintage bookstore with dusty shelves and a preaking wooden floor.: 0.9979560375213623,A vintage bookstore with dusty shelves and a creakint woodne floor.: 0.9839313626289368,A vintage bookstore with dusty shelges nad a creaknig wooden floor.: 0.9649203419685364,A vintage bookstore wiht dusty shelves nad a fcreaking wodoen floor.: 0.9453750848770142
A vintage bookstore with dusty shelves and a cRreaking wooden floor.: 0.9978771209716797,A vintage bookstore with dusty shelves snd a reaking wooden floor.: 0.9839144349098206,A vintage bookstore with dustW shelves aind a bcreaking wooden floor.: 0.9649100303649902,A Vintage bookstore wtih dutsy shelves nd a creaking wooden floor.: 0.9453673958778381
A vintage bookstore with dusty shelves and a crReaking wooden floor.: 0.9978771209716797,A vintage bookstore wIth dusty shelves and a creaking woodqen floor.: 0.9838429689407349,A Vvintage bookstore with dusty shelves aed a cjreaking wooden floor.: 0.9648184776306152,A vintaga bookstore with dusty shelves anAd a Ncreaking wooen floor.: 0.9453557133674622
A vintage bookstore with dusty shelves and a crreaking wooden floor.: 0.9978771209716797,A vintage bookstore with udusty shelves and a craeking wooden floor.: 0.9838144183158875,A vintagLe bookstore witTh ldusty shelves and a creaking wooden floor.: 0.9648125171661377,A vintage bookstore wit dsty sheoves and a creakin wooden floor.: 0.9446538090705872
A vintage bookstore with dusty shelves and a creaking Jwooden floor.: 0.9978713989257812,A vintage bookstore with dusty shelves adn a creakiIng wooden floor.: 0.9837726354598999,A vintagQe bookstore with dmsty shelves nad a creaking wooden floor.: 0.9647171497344971,A vintage bookstore witn dXusty shelves nd a crgeaking wooden floor.: 0.9446112513542175
A vintage bookstore with dusty shelves and a creaking jwooden floor.: 0.9978713989257812,A vintage bookstore with dusty shelves adn a cveaking wooden floor.: 0.9837017059326172,A vintagf bookstore with dustcy shelves and a creaDing wooden floor.: 0.9646967649459839,A vintage bookstore wiht dusyt shelves wnd a creakin wooden floor.: 0.9445357322692871
A vintage bookstore with dusty shelves and a creaking Rwooden floor.: 0.9977995157241821,A vintage bookstore with dusty shelves an a creaking Iwooden floor.: 0.9836875200271606,A vintage bookstore wth dusty shelve and a creakiFg wooden floor.: 0.9646729826927185,A vintage bookstore with dtsty shelve nd a preaking wooden floor.: 0.9444591999053955
A vintage bookstore with dusty shelves and a creaking rwooden floor.: 0.9977995157241821,A vintage bookstore with dusty shelves and a creaknig woodn floor.: 0.9836422204971313,A vintage bookstore witV Odusty shelves and a creqking wooden floor.: 0.9645946025848389,A vintage bookstore wth dusyt shelves and a crraking wooen floor.: 0.9444412589073181
A vintage bookstore with dusty shelves and a crOeaking wooden floor.: 0.9977983236312866,A Tvintage bookstore with dusty shelves and a ceaking wooden floor.: 0.9836375117301941,A vintage bookstore wtih dusty shelves adn a creaking Jwooden floor.: 0.9645820260047913,A vintage bookstore with dysty sheves abd a creakivng wooden floor.: 0.9443204402923584
A vintage bookstore with dusty shelves and a croeaking wooden floor.: 0.9977983236312866,A vintage bookstore with dusty shelves adn a creaking rwooden floor.: 0.9835674166679382,A vintage bookstore with dusty shelves adn a creakisg woodne floor.: 0.9644716382026672,A vintage bookstore witZ ldusty sshelves and a creakine wooden floor.: 0.9440560340881348
A vintage bookstore with dusty shelves and a Ucreaking wooden floor.: 0.99776691198349,A vintage bookstore wth dusty shelves and a creakivng wooden floor.: 0.9835619926452637,A vintage bookstore with dusty shelve and a ceaking woodrn floor.: 0.9644394516944885,A vintage bookstore wth dhsty shglves and a creaking iwooden floor.: 0.9440020322799683
A vintage bookstore with dusty shelves and a ucreaking wooden floor.: 0.99776691198349,A ovintage bookstore with dusty shelves and a craking wooden floor.: 0.9835137128829956,A vintage bookstore ith dusty shelves aBnd a craking wooden floor.: 0.9644251465797424,A vintage bookstore with dusty shelved Uand a cfeaking wooZden floor.: 0.9439888596534729
A vintage bookstore with dusty shelves and a Mcreaking wooden floor.: 0.9977375268936157,A vintage bookstore with udsty shelves and a creYaking wooden floor.: 0.9835029244422913,A vintage bookstore wlth dusty shelves nad a creaAking wooden floor.: 0.9643955230712891,A vintage bookstore with dVsty shleves awnd a creakzing wooden floor.: 0.9439840316772461
A vintage bookstore with dusty shelves and a mcreaking wooden floor.: 0.9977375268936157,A vintage bookstore with dusty shelves adn a rceaking wooden floor.: 0.9834868907928467,A vintage bookstore whth dusty shelves znd a cveaking wooden floor.: 0.9643905758857727,A vintagw bookstore with dsty sKhelves and a ceraking wooden floor.: 0.9439608454704285
A vintage bookstore with dusty shelves and a creTaking wooden floor.: 0.9976904392242432,A vintage bookstore with dusty lshelves and a creaikng wooden floor.: 0.9834545254707336,A vintage bookstore with udsty shelves and a crraking wokden floor.: 0.9643230438232422,A vintage bookstore witQ usty shelves anfd a creVking wooden floor.: 0.9437047839164734
A vintage bookstore with dusty shelves and a cretaking wooden floor.: 0.9976904392242432,A vintage bookstore wit dusty shelves and a creakinpg wooden floor.: 0.98342365026474,A vintage bookStore with dusty shelves and a ceaking wxoden floor.: 0.964222252368927,A vintage bookstore Dwith dusty shelves nad a ceraking woden floor.: 0.9435422420501709
A vintage bookstore with dusty shelves and a Bcreaking wooden floor.: 0.9976884126663208,A vintage bookstore with dusty shelves adn a creakign wooden floor.: 0.9833143949508667,A vintaGe bookstore with dusty shelves oand a creaking woodKn floor.: 0.9642196893692017,A vintage bookstore wity usty shelves anvd a creakng wooden floor.: 0.9433183073997498
A vintage bookstore with dusty shelves and a bcreaking wooden floor.: 0.9976884126663208,A vintage bookstore with Rdusty shelves and a cremaking wooden floor.: 0.9833124876022339,A vintage bookstore wiht udsty shelves aMnd a creaking wooden floor.: 0.9641115665435791,A vintage bookstore wihh fusty shelves aLd a ceraking wooden floor.: 0.9432702660560608
A vintage bookstore with dusty shelves and a Greaking wooden floor.: 0.9976697564125061,A vintage bookstore with dusty shelves adn a crexking wooden floor.: 0.9832456111907959,A vintage bookstore with dusty shelves Pand a reaking wolden floor.: 0.96403568983078,A vintagw Gbookstore wit dusity shelves and a creaking wooden floor.: 0.9432677626609802
A vintage bookstore with dusty shelves and a greaking wooden floor.: 0.9976697564125061,A vintage bookstore wth dusty shelves and a crekaing wooden floor.: 0.9832426905632019,A vintage bookstore with dusty shdlves aDd a creaiing wooden floor.: 0.9640099406242371,A vintagM bookstore wigh dusy shelves anud a creaking wooden floor.: 0.9428542852401733
A vintage bookstore with dusty shelves and a craeking wooden floor.: 0.9976010918617249,A vintage bookstore with dusty shelves and a creaming Kooden floor.: 0.9832156300544739,A vintage bookstore waith dusty shelves aLd a creakin wooden floor.: 0.9639768600463867,A vintagVe bookstore with dusHy shelves adn a creaking woodeb floor.: 0.9428281188011169
A vintage bookstore with dusty shelves and a Lcreaking wooden floor.: 0.9975453615188599,A vintage bookstore with dust shelves and a creaking wooden fLoor.: 0.9831876754760742,A vintage bookstore Bith dusty shelves adn a creqking wooden floor.: 0.963940441608429,A vintage bookstore Dith dusty shelve nd a reaking wooden floor.: 0.9428240656852722
A vintage bookstore with dusty shelves and a lcreaking wooden floor.: 0.9975453615188599,A vintage bookstore wit dusty shelves and a Treaking wooden floor.: 0.9831321239471436,A vintagGe bookstore with dusty shelves and a cYreaking woioden floor.: 0.9639001488685608,A vintagEe bookstore wikh udsty shelves and a crewking wooden floor.: 0.9427786469459534
A vintage bookstore with dusty shelves and a ceraking wooden floor.: 0.997491180896759,A vintage bookstore wit dusty shelves and a ceraking wooden floor.: 0.9830697774887085,A vintage bookstore with iusty shelves ane a vcreaking wooden floor.: 0.9638122916221619,A vintage bookstore with dusty shelces Nand a creakding Uwooden floor.: 0.9427165985107422
A vintage bookstore with dusty shelves and a Oreaking wooden floor.: 0.9974831938743591,A vintage bookstore with dusty shelve and a ceraking wooden floor.: 0.9830562472343445,A vintage bookstore wiht dqsty shelves and a creaking ywooden floor.: 0.96380215883255,A vintage bookstore with Zusty shelves Eand a creakign Zwooden floor.: 0.9427127242088318
A vintage bookstore with dusty shelves and a oreaking wooden floor.: 0.9974831938743591,A vintage bookstore with dust shelves and a creaking Wwooden floor.: 0.9830390810966492,A vintage bookstore with dsty shelves ans a crmeaking wooden floor.: 0.9637632966041565,A vintage bookstore with Gdusty shelveM adn a creaking wooden fLoor.: 0.9426264762878418
